NRO_ORDEN;FECHA_ORDEN;FECHA_RECEP;NRO_RUC;NOMBRE_PROVEEDOR;PRODUCTO;UNIDAD_DE_MEDIDA;CANTIDAD;PRECIO_UNITARIO;PRECIO_TOTAL;CATEGORIA;DEPENDENCIA
176;4/08/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_LA_VERDADERA_POçLDORA_DE_LA_FELICIDAD:_ESTIMULA_TU_CEREBRO_HACIENDO_EJERCICIO;UNIDAD;;81;648;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
180;4/08/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_DISEOëO_DE_PRODUCTOS_Y_SERVICIOS_TUROçSTICOS_LOCALES;UNIDAD;;81;648;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
199;4/08/2021;29/10/2021;20376212859;V_&_D_DISTRIBUIDORES_SOCIEDAD_ANONIMA_CERRADA;LIBRO_TEATRO_NEGRO_MOÅS_ALLOÅ_DEL_AULA;UNIDAD;;81;648;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
225;5/08/2021;29/10/2021;20112949101;FUNDACION_DEL_LIBRO_UNIVERSITARIO-LIBUN;LIBRO_VIVIR_ABAJO;UNIDAD;;71.9;647.1;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
204;5/08/2021;29/10/2021;20563651921;CIMA_BOOK_S.A.C.;LIBRO_BATMAN:_GOTHAM_A_LUZ_DE_GAS;UNIDAD;;80.6;644.8;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
205;5/08/2021;29/10/2021;20563651921;CIMA_BOOK_S.A.C.;LIBRO_MATAMUNDOS;UNIDAD;;80.6;644.8;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
98;17/05/2021;21/05/2021;20101226434;CELEKSA_S_R_L;INTERRUPTOR_2_X_20_A;UNIDAD;;28;644;GESTION_TERRITORIAL_DEL_SISTEMA_NACIONAL_DE_BIBLIOTECAS_A_NIVEL_DE_GOBIERNOS_LOCALES;DIRECCION_DE_DESARROLLO_DE_POLITICAS_BIBLIOTECARIAS
189;15/10/2020;16/11/2020;20549075321;EDICIONES_URANO_PERU_S.A.C.;LIBRO_PRESENTACIONES_MEMORABLES:_CREA_EXPERIENCIAS_OöNICAS_QUE_CAUTIVEN_A_TU_AUDIENCIA;UNIDAD;7;92;644;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
243;4/11/2020;2/12/2020;20134944871;SAN_CRISTOBAL_LIBROS_S.A.C.;LIBRO_MIS_LECTURAS_PREFERIDAS_1_ESPAOëOL_-_QUECHUA;UNIDAD;;92;644;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
243;4/11/2020;9/11/2020;20134944871;SAN_CRISTOBAL_LIBROS_S.A.C.;LIBRO_MIS_LECTURAS_PREFERIDAS_2_ESPAOëOL_-_QUECHUA;UNIDAD;;92;644;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
43;2/03/2020;3/03/2020;20602793053;SOLUCIONES_TECNOLOGICAS_S&A_EIRL;CANALETA_DE_PVC_DE_40_mm_X_20_mm_X_6_m;UNIDAD;23;28;644;GERENCIA_PERMANENTE;OFICINA_DE_TECNOLOGIA_DE_LA_INFORMACION_Y_ESTADISTICA
134;10/09/2020;11/12/2020;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_MARIA_CALLAS:_EL_ADIOS_A_LA_DIVA;UNIDAD;;92;644;DESARROLLO_DE_COLECCIONES;
175;13/10/2020;18/12/2020;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_SOMOS_LO_QUE_NOS_CONTAMOS:_COMO_LOS_RELATOS_CONSTRUYEN_EL_MUNDO_EN_QUE_VIVIMOS;UNIDAD;;92;644;DESARROLLO_DE_COLECCIONES;
176;15/10/2020;17/12/2020;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_KARL_MARX;UNIDAD;;92;644;DESARROLLO_DE_COLECCIONES;
125;30/08/2020;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_ADMINISTRACION_FINANCIERA;UNIDAD;7;92;644;;
179;4/08/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_LLEGA_EL_MONSTRUO:.COVID-19_GRIPE_Y_PLAGAS_DEL_CAPITALISMO;UNIDAD;8;80;640;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
173;4/08/2021;29/10/2021;20604916438;GRUPO_EMPRESARIAL_QUIMERICA_S.A.C.;LIBRO_¬°YO_QUE_TAN_SOLO_HE_NACIDO!:_(UNA_BIOGRAFOçA_DE_CESAR_VALLEJO);UNIDAD;;80;640;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
176;4/08/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_SUPERNOVAS:_LA_MUERTE_DE_LAS_ESTRELLAS;UNIDAD;;80;640;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
179;4/08/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_PERIODISMO_COMIC:_UNA_HISTORIA_DEL_GENERO_DESDE_LOS_PIONEROS_A_JOE_SACCO;UNIDAD;;80;640;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
180;4/08/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_EL_ULTIMO_SECRETO_DE_MACHU_PICCHU._TIENE_DUEOëO_LA_CIUDADELA_DE_LOS_INCAS;UNIDAD;;80;640;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
180;4/08/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_DISEOëO_AUDIOVISUAL;UNIDAD;;80;640;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
181;4/08/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_LA_RESOLUCION_DE_CONFLICTOS_Y_LA_MEDIACION_EN_EL_DEPORTE;UNIDAD;;80;640;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
181;4/08/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_KOTOZAWA:_PROVERBIOS_JAPONESES;UNIDAD;;80;640;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
181;4/08/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_RENACIMIENTO_Y_RENACIMIENTOS_EN_EL_ARTE_OCCIDENTAL;UNIDAD;;80;640;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
181;4/08/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_EL_GIGANTE_Y_EL_HUEVO_FRITO;UNIDAD;;80;640;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
181;4/08/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_EL_ARTE_DE_LLEVAR_UNA_VIDA_CREATIVA;UNIDAD;;80;640;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
184;4/08/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_BOMBAY;UNIDAD;;80;640;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
184;4/08/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_DETROÅS_DE_LOS_CRISTALES;UNIDAD;;80;640;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
185;4/08/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_LAS_MIL_Y_UNA_FORMAS_DE_LA_NATURALEZA;UNIDAD;;80;640;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
185;4/08/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_LA_GRAN_ENCICLOPEDIA_DE_LAS_ABUELAS;UNIDAD;;80;640;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
185;4/08/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_NUNCA_ESTUVE_EN_LA_GUERRA;UNIDAD;;80;640;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
187;4/08/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_LA_ENCICLOPEDIA_DEL_ANTIGUO_EGIPTO;UNIDAD;;80;640;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
214;5/08/2021;29/10/2021;20535555860;CORPORACION_CANESPA_SAC;LIBRO_LENGUA_DE_SIGNOS;UNIDAD;;80;640;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
42;16/04/2021;27/04/2021;20600212312;LIDER.AR._S.A.C.;CAJA_DE_CARTON_CORRUGADO_15_cm_X_32_cm_X_44_cm_APROX.;UNIDAD;;6.4;640;DISTRIBUCION_DEL_MATERIAL_BIBLIOGROÅFICO_DOCUMENTAL;
21;19/05/2022;20/05/2022;20551356656;FERRETERIA_COMERCIAL_UNO_S.A.C._-_FERRETCOM_S.A.C.;THINNER.;GALON;8;80;640;GESTION_DE_LA_INFRAESTRUCTURA_Y_SERVICIOS_GENERALES;
142;11/09/2020;5/10/2020;20544434391;SERVIMUEBLES_CAMIL_S.R.L.;SILLON_MODULAR_DE_CUERO_DE_1_CUERPO;UNIDAD;;320;640;GESTION_DEL_ACCESO_Y_PROMOCION_DE_LA_INFORMACION;
97;8/08/2020;27/11/2020;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_CIRCUITOS_LOGICOS_DIGITALES:_DEL_DISEOëO_AL_EXPERIMENTO;UNIDAD;7;91;637;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
218;5/08/2021;29/10/2021;20338974991;EDITORIAL_PLANETA_S.A.;LIBRO_UNIVERSO_MVLL;UNIDAD;;91;637;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
191;4/08/2021;29/10/2021;20501457869;LIBRERIAS_CRISOL_S.A.C.;LIBRO_5_ES_EL_NOöMERO_PERFECTO;UNIDAD;;79.2;633.6;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
181;4/08/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_EL_ORDEN_DE_LA_EXISTENCIA;UNIDAD;;79;632;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
182;4/08/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_OXIDO;UNIDAD;;79;632;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
201;5/08/2021;29/10/2021;20606129824;MESA_REDONDA_EDITORIAL_Y_LIBRERIA_S.A.C.;LIBRO_LOS_ROLLING_STONE_Y_SUS_VIAJES_AL_PEROö:_EN_EL_CAMINO_DE_LOS_DEMONIOS_1969_-2018;UNIDAD;;79;632;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
222;5/08/2021;29/10/2021;20112949101;FUNDACION_DEL_LIBRO_UNIVERSITARIO-LIBUN;LIBRO_CONTENIDOS_TRANSMEDIA_PARA_LA_RADIOTELEVISION_DE_PROXIMIDAD;UNIDAD;;78.9;631.2;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
103;12/08/2020;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_CONTRA_LA_DOMINACION:_EN_COMPAOëOçA_DE_CASTORIADIS_FOUCAULT_RORTY_Y_SERRES;UNIDAD;7;90;630;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
105;12/08/2020;30/11/2020;20134944871;SAN_CRISTOBAL_LIBROS_S.A.C.;LIBRO_CIENCIA_ABIERTA_Y_GESTION_DE_DATOS_DE_INVESTIGACION_(RDM);UNIDAD;7;90;630;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
109;12/08/2020;30/11/2020;20134944871;SAN_CRISTOBAL_LIBROS_S.A.C.;MANUAL_PARA_LA_INVESTIGACION_DE_LAS_CAUSAS_DE_UN_INCENDIO_EN_EDIFICACION;UNIDAD;7;90;630;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
184;15/10/2020;30/12/2020;20134944871;SAN_CRISTOBAL_LIBROS_S.A.C.;LIBRO_45_VERDADES_SOBRE_GATOS;UNIDAD;7;90;630;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
204;26/10/2020;15/12/2020;20545326877;DISTRIBUIDORA_DE_LIBROS_HERALDOS_NEGROS_S.A.C;LIBRO_OBRA_PLOÅSTICA;UNIDAD;7;90;630;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
274;18/12/2020;23/12/2020;20110979101;FONDO_DE_CULTURA_ECONOMICA_DEL_PERU_S.A.;LIBRO_DE_LA_VESTIMENTA_Y_LOS_HOMBRES:_UNA_PERSPECTIVA_HISTORICA_DE_LA_INDUMENTARIA_INDIGENA_EN_MEXICO;UNIDAD;;90;630;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
105;12/08/2020;;20134944871;SAN_CRISTOBAL_LIBROS_S.A.C.;LIBRO_DISEOëO_WEB;UNIDAD;6;105;630;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
221;5/08/2021;13/08/2021;20110979101;FONDO_DE_CULTURA_ECONOMICA_DEL_PERU_S.A.;LIBRO_PERSONA;UNIDAD;;70;630;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
135;10/09/2020;3/11/2020;20134944871;SAN_CRISTOBAL_LIBROS_S.A.C.;MANUAL_OPERATIVO_DEL_PROCESO_CONTENCIOSO_ADMINISTRATIVO;UNIDAD;;90;630;DESARROLLO_DE_COLECCIONES;
179;15/10/2020;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_JOKER:_PRIMERA_SANGRE;UNIDAD;;90;630;DESARROLLO_DE_COLECCIONES;
77;8/05/2021;8/07/2021;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_SOLO_EN_CASA;UNIDAD;;210;630;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;
98;17/05/2021;21/05/2021;20101226434;CELEKSA_S_R_L;CABLE_DE_ACERO_DE_1/8_IN_X_100_M;UNIDAD;;210;630;GESTION_TERRITORIAL_DEL_SISTEMA_NACIONAL_DE_BIBLIOTECAS_A_NIVEL_DE_GOBIERNOS_LOCALES;
135;10/09/2020;30/11/2020;20134944871;SAN_CRISTOBAL_LIBROS_S.A.C.;LIBRO_LOS_MEDIOS_PUBLICITARIOS:_INVESTIGACION_PLANIFICACION_Y_GESTION;UNIDAD;7;90;630;;
179;15/10/2020;18/12/2020;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_HUESOS_SANOS:_COMO_PREPARAR_Y_COMBINAR_LOS_ALIMENTOS_PARA_PREVENIR_LA_OSTEPOROSIS;UNIDAD;7;90;630;;
124;30/08/2020;30/11/2020;20134944871;SAN_CRISTOBAL_LIBROS_S.A.C.;LIBRO_MAQUINAS_Y_MECANISMOS;UNIDAD;7;90;630;;
192;15/10/2020;20/10/2020;20546331653;GRUPO_ZAMORA_S.A.C.;SILLA_GIRATORIA_DE_METAL;UNIDAD;1;625.4;625.4;CONDUCIR_A_LOS_ORGANOS_PARA_EL_CUMPLIMIENTO_DE_LAS_ACCIONES_ADMINISTRATIVAS_Y_FUNCIONALES_ORIENTADAS_A_LA_INSTITUCIONALIZACION_Y_AL_CUMPLIMIENTO_DE_LO;JEFATURA
267;15/12/2020;18/12/2020;10099892990;LUIS_PAREDES_VASQUEZ;CASCO_PROTECTOR_PARA_CICLISTA_(MENOR_A_1/4_DE_LA_UIT);UNIDAD;;125;625;SERVICIOS_PREVIOS_GBPL;GRAN_BIBLIOTECA_PUBLICA_DE_LIMA
53;17/04/2020;22/04/2020;20557986996;EXTINSAFE_S.A.C.;GUANTE_DE_NITRILO_TALLA_S_X_100;UNIDAD;10;62.4928;624.93;CONSERVACION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL;DIRECCION_DE_PROTECCION_DE_LAS_COLECCIONES
181;4/08/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_TEATRO_PARA_APRENDER_ENSEOëAR_Y_CURAR;UNIDAD;8;78;624;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
176;4/08/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_UN_PLANETA_DE_VIRUS;UNIDAD;;78;624;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
179;4/08/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;MANUAL_DE_REDACCION;UNIDAD;;78;624;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
182;4/08/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_LUZ_DE_LUNA_EN_MANHATTAN;UNIDAD;;78;624;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
182;4/08/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBROS_NOöMEROS_INMENSOS;UNIDAD;;78;624;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
182;4/08/2021;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_REPUDIADOS;UNIDAD;;78;624;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
214;5/08/2021;29/10/2021;20535555860;CORPORACION_CANESPA_SAC;LIBRO_LOS_ELEMENTOS_DEL_CIBERPERIODISMO;UNIDAD;;78;624;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
215;5/08/2021;29/10/2021;20535555860;CORPORACION_CANESPA_SAC;LIBRO_EL_DISEOëO_COMO_STORYTELLING;UNIDAD;;78;624;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
222;5/08/2021;29/10/2021;20112949101;FUNDACION_DEL_LIBRO_UNIVERSITARIO-LIBUN;LIBRO_CRIMINOLOGOçA:_PANORAMA_CONTEMPOROÅNEO;UNIDAD;;78;624;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
222;5/08/2021;29/10/2021;20112949101;FUNDACION_DEL_LIBRO_UNIVERSITARIO-LIBUN;LIBRO_COMO_SORPRENDER_A_LA_ENFERMEDAD;UNIDAD;;78;624;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
34;21/07/2022;25/07/2022;20418116685;EREDRO_REPRESENTACIONES_S.R.L.;PATCH_CORD_CAT_6_X_3_m;UNIDAD;20;31.2;624;GESTION_DE_LA_OPERATIVIDAD_DE_LOS_SERVICIOS_INFORMOÅTICOS_DE_LA_INSTITUCION;
204;26/10/2020;15/12/2020;20545326877;DISTRIBUIDORA_DE_LIBROS_HERALDOS_NEGROS_S.A.C;LIBRO_ME_MORIRE_EN_PAROçS;UNIDAD;7;89.1;623.7;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
141;11/09/2020;13/10/2020;20545326877;DISTRIBUIDORA_DE_LIBROS_HERALDOS_NEGROS_S.A.C;LIBRO_LA_ULTIMA_MITOLOGOçA:_EL_MUNDO_SEGOöN_STAR_WARS;UNIDAD;;89.1;623.7;DESARROLLO_DE_COLECCIONES;
223;5/08/2021;29/10/2021;20112949101;FUNDACION_DEL_LIBRO_UNIVERSITARIO-LIBUN;LIBRO_DISEOëAR_Y_CONSTRUIR_CON_BAMBOö_EN_EL_PEROö:_17_PROYECTOS_DE_ARQUITECTURA;UNIDAD;;77.9;623.2;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
274;18/12/2020;23/12/2020;20110979101;FONDO_DE_CULTURA_ECONOMICA_DEL_PERU_S.A.;LIBRO_ANTROPOLOGOçA_DE_LA_MUERTE;UNIDAD;;89;623;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
115;23/08/2020;30/11/2020;20134944871;SAN_CRISTOBAL_LIBROS_S.A.C.;LIBRO_METODOS_BIOESTADOçSTICOS;UNIDAD;;;623;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
115;23/08/2020;3/11/2020;20134944871;SAN_CRISTOBAL_LIBROS_S.A.C.;LIBRO_EL_DELITO_DE_ABUSO_Y_EXPLOTACION_SEXUAL_DE_MENORES:_COMENTARIOS_A_LA_LEY_30963;UNIDAD;;;623;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
115;23/08/2020;3/11/2020;20134944871;SAN_CRISTOBAL_LIBROS_S.A.C.;LIBRO_EL_DELITO_DE_FEMINICIDIO_EN_EL_ORDENAMIENTO_JUROçDICO_PERUANO;UNIDAD;;;623;DESARROLLO_DE_COLECCIONES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
134;10/09/2020;11/12/2020;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_MELANCOLOçA_DE_IZQUIERDA:_DESPUES_DE_LAS_UTOPOçAS;UNIDAD;;89;623;DESARROLLO_DE_COLECCIONES;
178;15/10/2020;18/12/2020;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_SUEOëOS_DE_UN_INSOMNE;UNIDAD;;89;623;DESARROLLO_DE_COLECCIONES;
178;15/10/2020;18/12/2020;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_CRIATURAS_FANTOÅSTICAS;UNIDAD;;89;623;DESARROLLO_DE_COLECCIONES;
179;15/10/2020;;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_LA_JAULA;UNIDAD;;89;623;DESARROLLO_DE_COLECCIONES;
114;23/08/2020;23/11/2020;20298841615;LENGUAJE_Y_COMERCIO_S.R.LTDA.;LIBRO_LA_FRANQUICIA_INTERNACIONAL;UNIDAD;;89;623;DESARROLLO_DE_COLECCIONES;
63;2/06/2020;15/09/2020;20603177909;ARTE_RESTAURAR_&_CONSERVAR_HL_S.A.C.;PEGAMENTO_EN_POLVO_X_1_kg;UNIDAD;1;622;622;CONSERVACION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL;DIRECCION_DE_PROTECCION_DE_LAS_COLECCIONES
